frame.len,tcp.srcport,tcp.dstport,ip.proto,tcp.len,tcp.window_size,frame.time_delta,label
1466,443,40760,6,1412,64240,0.000000141,0
1466,443,40760,6,1412,64240,0.000000136,0
1466,443,40760,6,1412,64240,0.000000134,0
1466,443,40760,6,1412,64240,0.000142343,0
1466,443,40760,6,1412,64240,0.00370376,0
1466,443,40760,6,1412,64240,0.000000686,0
5702,443,40760,6,5648,64240,0.000000154,0
4290,443,40760,6,4236,64240,0.000000138,0
54,40760,443,6,0,65535,0.000105835,0
2878,443,40760,6,2824,64240,0.000131103,0
2878,443,40760,6,2824,64240,0.000000523,0
1466,443,40760,6,1412,64240,0.000000193,0
7114,443,40760,6,7060,64240,0.000000165,0
5702,443,40760,6,5648,64240,0.000124845,0
7114,443,40760,6,7060,64240,0.00000037,0
753,443,40760,6,699,64240,0.000121361,0
10651,443,40760,6,10597,64240,0.00412727,0
4290,443,40760,6,4236,64240,0.000058535,0
2878,443,40760,6,2824,64240,0.000000205,0
4290,443,40760,6,4236,64240,0.000000135,0
54,40760,443,6,0,48180,0.000114174,0
1466,443,40760,6,1412,64240,0.000177021,0
753,443,40760,6,699,64240,0.000000886,0
30419,443,40760,6,30365,64240,0.001612618,0
54,40760,443,6,0,46069,0.000900963,0
54,40760,443,6,0,15704,0.003298268,0
54,40760,443,6,0,39420,0.000604986,0
2878,443,40760,6,2824,64240,0.000765538,0
2878,443,40760,6,2824,64240,0.000000696,0
2878,443,40760,6,2824,64240,0.000000248,0
2878,443,40760,6,2824,64240,0.000000157,0
54,40760,443,6,0,28124,0.000094253,0
2878,443,40760,6,2824,64240,0.000097342,0
1638,443,40760,6,1584,64240,0.000000981,0
4118,443,40760,6,4064,64240,0.000000421,0
1366,443,40760,6,1312,64240,0.001871468,0
54,40760,443,6,0,18340,0.002338044,0
54,40760,443,6,0,40880,0.008856828,0
54,40760,443,6,0,65535,0.014870565,0
54,40760,443,6,0,65535,0.026265319,0
93,40760,443,6,39,65535,0.017188872,0
60,443,40760,6,0,64240,0.001680761,0
1294,,,17,,,0.152559077,0
1294,,,17,,,0.000377713,0
85,,,17,,,0.033951491,0
1294,,,17,,,0.000000925,0
1294,,,17,,,0.000341078,0
1294,,,17,,,0.0002832,0
1294,,,17,,,0.010827577,0
1294,,,17,,,0.000001174,0
531,,,17,,,0.000000392,0
129,,,17,,,0.021719112,0
173,,,17,,,0.003839126,0
109,,,17,,,0.00054777,0
659,,,17,,,0.022438138,0
166,,,17,,,0.000001253,0
68,,,17,,,0.000000144,0
73,,,17,,,0.003201548,0
202,52132,443,6,148,65535,0.755685084,0
60,443,52132,6,0,64240,0.000935551,0
4805,443,52132,6,4751,64240,0.020802068,0
3551,443,52132,6,3497,64240,0.000001242,0
54,52132,443,6,0,65535,0.000146101,0
54,52132,443,6,0,65535,0.000212081,0
1291,,,17,,,0.887864716,0
74,,,17,,,0.053919132,0
75,,,17,,,0.002991332,0
1290,,,17,,,0.035337617,0
1294,,,17,,,0.0000008,0
1294,,,17,,,0.000000182,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000218811,0
140,,,17,,,0.000001676,0
80,,,17,,,0.001716962,0
1289,,,17,,,0.008346949,0
1294,,,17,,,0.000000523,0
1294,,,17,,,0.000000065,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000062,0
1294,,,17,,,0.000000062,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000103211,0
1294,,,17,,,0.000000597,0
1294,,,17,,,0.000000124,0
1294,,,17,,,0.000000175,0
75,,,17,,,0.00040853,0
1294,,,17,,,0.002442667,0
1294,,,17,,,0.000000829,0
1294,,,17,,,0.000000221,0
1294,,,17,,,0.000000118,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000149,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
75,,,17,,,0.001329401,0
1294,,,17,,,0.000890167,0
1294,,,17,,,0.000001169,0
1294,,,17,,,0.000000172,0
1294,,,17,,,0.000000127,0
1294,,,17,,,0.000000232,0
75,,,17,,,0.000952478,0
1294,,,17,,,0.005062094,0
1294,,,17,,,0.000001305,0
1294,,,17,,,0.000000131,0
1294,,,17,,,0.000000158,0
1294,,,17,,,0.001233298,0
1294,,,17,,,0.00000101,0
1294,,,17,,,0.000000192,0
1294,,,17,,,0.000000127,0
687,,,17,,,0.000000142,0
75,,,17,,,0.000090218,0
75,,,17,,,0.002735616,0
357,,,17,,,0.130795872,0
260,,,17,,,0.009328728,0
563,,,17,,,0.03141507,0
1290,,,17,,,0.000000765,0
1294,,,17,,,0.000000176,0
1294,,,17,,,0.000000117,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00035174,0
1294,,,17,,,0.000001287,0
1294,,,17,,,0.000000208,0
79,,,17,,,0.001665076,0
1294,,,17,,,0.002711257,0
1294,,,17,,,0.000001021,0
1294,,,17,,,0.00000016,0
73,,,17,,,0.003553623,0
1294,,,17,,,0.001667712,0
1294,,,17,,,0.003021961,0
1294,,,17,,,0.000001126,0
73,,,17,,,0.000995879,0
1294,,,17,,,0.001478442,0
1294,,,17,,,0.002189283,0
1294,,,17,,,0.000001498,0
1294,,,17,,,0.000000267,0
73,,,17,,,0.001682575,0
1294,,,17,,,0.000406209,0
1294,,,17,,,0.000000689,0
73,,,17,,,0.000493793,0
1294,,,17,,,0.003674824,0
1294,,,17,,,0.000001155,0
73,,,17,,,0.000591369,0
1290,,,17,,,0.003292106,0
1294,,,17,,,0.000001038,0
1294,,,17,,,0.000000154,0
1294,,,17,,,0.000000286,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000141,0
78,,,17,,,0.001680745,0
1294,,,17,,,0.002442519,0
1294,,,17,,,0.000000572,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000151,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
73,,,17,,,0.000841143,0
1294,,,17,,,0.000926503,0
1294,,,17,,,0.000000941,0
1294,,,17,,,0.000000255,0
1294,,,17,,,0.000000144,0
73,,,17,,,0.000609847,0
1294,,,17,,,0.003450099,0
1294,,,17,,,0.000001092,0
1294,,,17,,,0.000000174,0
1294,,,17,,,0.000000285,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000142,0
73,,,17,,,0.001434513,0
1294,,,17,,,0.002707477,0
1294,,,17,,,0.000001164,0
1294,,,17,,,0.000000163,0
1294,,,17,,,0.000000252,0
1294,,,17,,,0.000000146,0
1294,,,17,,,0.000000149,0
74,,,17,,,0.000633803,0
1294,,,17,,,0.004672981,0
1294,,,17,,,0.000000708,0
1294,,,17,,,0.000000157,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000161861,0
1294,,,17,,,0.000001018,0
1294,,,17,,,0.002758782,0
1294,,,17,,,0.000000627,0
1294,,,17,,,0.00000015,0
1294,,,17,,,0.000000159,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000138,0
75,,,17,,,0.001404018,0
1294,,,17,,,0.003373047,0
1294,,,17,,,0.000001292,0
1294,,,17,,,0.00000019,0
1294,,,17,,,0.000465076,0
1294,,,17,,,0.00000047,0
1294,,,17,,,0.000000148,0
1294,,,17,,,0.000000155,0
1294,,,17,,,0.000000152,0
1294,,,17,,,0.000000161,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000149,0
682,,,17,,,0.000146959,0
75,,,17,,,0.000945515,0
1294,,,17,,,0.003882211,0
1294,,,17,,,0.00000055,0
1294,,,17,,,0.00000009,0
1294,,,17,,,0.000000063,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000000062,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000056804,0
1294,,,17,,,0.000000073,0
1294,,,17,,,0.000000081,0
1294,,,17,,,0.000000062,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000063,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.000000061,0
68,,,17,,,0.000214905,0
1294,,,17,,,0.000000447,0
1294,,,17,,,0.000000199,0
1294,,,17,,,0.000000068,0
1294,,,17,,,0.000000062,0
75,,,17,,,0.001761728,0
1294,,,17,,,0.002278738,0
1294,,,17,,,0.000000533,0
1294,,,17,,,0.000000067,0
1294,,,17,,,0.000000066,0
1294,,,17,,,0.000000052,0
1294,,,17,,,0.000000063,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.00000006,0
1294,,,17,,,0.000083943,0
1294,,,17,,,0.000000402,0
1294,,,17,,,0.000000148,0
1294,,,17,,,0.000000068,0
1294,,,17,,,0.002618642,0
1294,,,17,,,0.000001485,0
1294,,,17,,,0.000000241,0
1294,,,17,,,0.000000407,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000147,0
75,,,17,,,0.001397728,0
1294,,,17,,,0.002695646,0
1294,,,17,,,0.000001554,0
1294,,,17,,,0.000000245,0
1294,,,17,,,0.000000173,0
75,,,17,,,0.000851364,0
1294,,,17,,,0.003318833,0
1294,,,17,,,0.000001002,0
1294,,,17,,,0.000000162,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000103805,0
1294,,,17,,,0.000000213,0
1294,,,17,,,0.000000181,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.00016797,0
1294,,,17,,,0.000000515,0
1294,,,17,,,0.000000232,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000164,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000167273,0
1294,,,17,,,0.000000996,0
1294,,,17,,,0.000000223,0
1294,,,17,,,0.000000333,0
1294,,,17,,,0.000399633,0
1294,,,17,,,0.000000773,0
75,,,17,,,0.00174064,0
1294,,,17,,,0.002260917,0
1294,,,17,,,0.000000697,0
1294,,,17,,,0.000000098,0
1294,,,17,,,0.000000065,0
1294,,,17,,,0.000000063,0
1294,,,17,,,0.000000064,0
1294,,,17,,,0.000000063,0
1294,,,17,,,0.000000061,0
1294,,,17,,,0.00009741,0
1294,,,17,,,0.000000409,0
1294,,,17,,,0.000000199,0
1294,,,17,,,0.000000157,0
1294,,,17,,,0.000000114,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000159631,0
1294,,,17,,,0.00000055,0
1294,,,17,,,0.000000196,0
1294,,,17,,,0.000000154,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.00000015,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000136932,0
1294,,,17,,,0.000001144,0
75,,,17,,,0.003714499,0
1294,,,17,,,0.000473908,0
1294,,,17,,,0.000000721,0
1294,,,17,,,0.00000019,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000154,0
1294,,,17,,,0.000000153,0
1294,,,17,,,0.000000153,0
1294,,,17,,,0.000000156,0
1294,,,17,,,0.000151875,0
1294,,,17,,,0.000000963,0
1294,,,17,,,0.00000032,0
1294,,,17,,,0.000316061,0
1294,,,17,,,0.000000975,0
1211,,,17,,,0.000000283,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000236,0
1294,,,17,,,0.000369042,0
1294,,,17,,,0.000000914,0
1294,,,17,,,0.000000224,0
1294,,,17,,,0.000000158,0
1294,,,17,,,0.000000144,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.001515074,0
1294,,,17,,,0.000001289,0
1294,,,17,,,0.000000236,0
1294,,,17,,,0.000000172,0
1294,,,17,,,0.00000023,0
1294,,,17,,,0.002995779,0
1294,,,17,,,0.000000926,0
1294,,,17,,,0.000000195,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000231454,0
76,,,17,,,0.000481878,0
75,,,17,,,0.001712159,0
1294,,,17,,,0.001207242,0
1294,,,17,,,0.000000527,0
1294,,,17,,,0.000000222,0
1294,,,17,,,0.000000183,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000000164,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000157153,0
1294,,,17,,,0.000001088,0
75,,,17,,,0.005981995,0
1294,,,17,,,0.002722662,0
1294,,,17,,,0.0000014,0
1294,,,17,,,0.00044393,0
1294,,,17,,,0.000001113,0
1294,,,17,,,0.00000044,0
1294,,,17,,,0.000000328,0
1294,,,17,,,0.000361531,0
1294,,,17,,,0.000000471,0
1294,,,17,,,0.000000213,0
1294,,,17,,,0.000000118,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000172457,0
1294,,,17,,,0.000001364,0
1294,,,17,,,0.000000241,0
1294,,,17,,,0.000000387,0
1294,,,17,,,0.000000348,0
1294,,,17,,,0.000361525,0
1294,,,17,,,0.000000516,0
744,,,17,,,0.000000209,0
1287,,,17,,,0.000000119,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.001215529,0
1294,,,17,,,0.000001488,0
1294,,,17,,,0.000000272,0
1294,,,17,,,0.000000295,0
1294,,,17,,,0.000304271,0
1294,,,17,,,0.000000567,0
1294,,,17,,,0.0000002,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000133778,0
1294,,,17,,,0.001606475,0
1294,,,17,,,0.000000482,0
1294,,,17,,,0.00000016,0
1294,,,17,,,0.000000117,0
1294,,,17,,,0.000000144,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1026,,,17,,,0.000151558,0
1287,,,17,,,0.0003474,0
1294,,,17,,,0.00000096,0
1294,,,17,,,0.000000175,0
1294,,,17,,,0.000000124,0
1294,,,17,,,0.000000167,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.002799287,0
1294,,,17,,,0.000000806,0
1294,,,17,,,0.000000161,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000074585,0
1294,,,17,,,0.000000184,0
1294,,,17,,,0.000000125,0
1294,,,17,,,0.000000195,0
1294,,,17,,,0.000000148,0
1294,,,17,,,0.000000113,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000147764,0
1294,,,17,,,0.00000047,0
1294,,,17,,,0.000000239,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000168,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000056521,0
1294,,,17,,,0.000000133,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000149761,0
1294,,,17,,,0.000000396,0
1294,,,17,,,0.000000215,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000057678,0
1294,,,17,,,0.000000174,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
751,,,17,,,0.000000145,0
1287,,,17,,,0.000183379,0
1294,,,17,,,0.004599821,0
1294,,,17,,,0.000001049,0
1294,,,17,,,0.000000169,0
1294,,,17,,,0.000472792,0
1294,,,17,,,0.000000874,0
1294,,,17,,,0.000000354,0
1294,,,17,,,0.000000178,0
627,,,17,,,0.000000173,0
75,,,17,,,0.00028692,0
75,,,17,,,0.001112151,0
196,52132,443,6,142,65535,0.189579679,0
60,443,52132,6,0,64240,0.001069008,0
5358,443,52132,6,5304,64240,0.024723282,0
54,52132,443,6,0,65535,0.000093237,0
71,,,17,,,0.478322414,0
71,,,17,,,0.002078092,0
71,,,17,,,0.000480109,0
78,,,17,,,0.000508376,0
426,,,17,,,0.008791325,0
426,,,17,,,0.001144749,0
450,,,17,,,0.000000956,0
337,,,17,,,0.000000239,0
73,,,17,,,0.000093433,0
73,,,17,,,0.000227702,0
84,,,17,,,0.004244585,0
84,,,17,,,0.002478065,0
84,,,17,,,0.000324535,0
202,52132,443,6,148,65535,0.187912792,0
60,443,52132,6,0,64240,0.001106898,0
1612,443,52132,6,1558,64240,0.018893463,0
54,52132,443,6,0,65535,0.000272781,0
347,,,17,,,0.177597067,0
204,,,17,,,0.017321302,0
1290,,,17,,,0.00000114,0
1076,,,17,,,0.000000318,0
80,,,17,,,0.001573104,0
70,,,17,,,0.042550285,0
77,,,17,,,0.164916163,0
77,,,17,,,0.000312697,0
77,,,17,,,0.000188886,0
357,,,17,,,0.005807866,0
1062,,,17,,,0.051024158,0
348,,,17,,,0.075931079,0
360,,,17,,,0.002819549,0
1294,,,17,,,0.020518145,0
1294,,,17,,,0.005942426,0
74,,,17,,,0.003541467,0
75,,,17,,,0.001099562,0
85,,,17,,,0.012070716,0
259,,,17,,,0.000001247,0
80,,,17,,,0.000000221,0
297,,,17,,,0.000000322,0
80,,,17,,,0.00083104,0
1294,,,17,,,0.003923983,0
1294,,,17,,,0.000001157,0
1294,,,17,,,0.000000172,0
1294,,,17,,,0.01832289,0
1294,,,17,,,0.009184286,0
1294,,,17,,,0.000001323,0
533,,,17,,,0.000000196,0
70,,,17,,,0.007723819,0
85,,,17,,,0.002696175,0
74,55200,443,6,0,64240,0.037056188,0
173,,,17,,,0.000504296,0
108,,,17,,,0.000262558,0
365,,,17,,,0.001873051,0
60,443,55200,6,0,64240,0.0151232,0
659,,,17,,,0.000001099,0
166,,,17,,,0.000000273,0
68,,,17,,,0.000000509,0
532,,,17,,,0.000000172,0
1290,,,17,,,0.000000335,0
1294,,,17,,,0.000000225,0
54,55200,443,6,0,64240,0.000104474,0
1294,,,17,,,0.004280859,0
1294,,,17,,,0.00000154,0
1294,,,17,,,0.000000154,0
1294,,,17,,,0.000000291,0
1294,,,17,,,0.000569844,0
1294,,,17,,,0.000000425,0
1294,,,17,,,0.000000093,0
1294,,,17,,,0.000000101,0
79,,,17,,,0.000074104,0
1956,55200,443,6,1902,64240,0.008078981,0
1294,,,17,,,0.00121304,0
1294,,,17,,,0.000000485,0
1294,,,17,,,0.000000042,0
1294,,,17,,,0.000000047,0
1294,,,17,,,0.000000042,0
1294,,,17,,,0.000000042,0
60,443,55200,6,0,64240,0.000093777,0
60,443,55200,6,0,64240,0.000000079,0
73,,,17,,,0.000178089,0
1294,,,17,,,0.000576648,0
1294,,,17,,,0.000000571,0
1294,,,17,,,0.000000103,0
1294,,,17,,,0.000000153,0
1294,,,17,,,0.000000064,0
1294,,,17,,,0.000000128,0
73,,,17,,,0.001148593,0
1294,,,17,,,0.004240028,0
1294,,,17,,,0.000001211,0
1294,,,17,,,0.000500317,0
1294,,,17,,,0.000000964,0
1294,,,17,,,0.000000198,0
73,,,17,,,0.000127146,0
73,,,17,,,0.001814319,0
1294,,,17,,,0.001083011,0
1294,,,17,,,0.003525156,0
1294,,,17,,,0.000001116,0
1294,,,17,,,0.000000206,0
73,,,17,,,0.000717765,0
1294,,,17,,,0.002723981,0
986,,,17,,,0.000000865,0
73,,,17,,,0.001046192,0
3972,443,55200,6,3918,64240,0.026063159,0
54,55200,443,6,0,65535,0.000099734,0
118,55200,443,6,64,65535,0.018182821,0
60,443,55200,6,0,64240,0.000975214,0
146,55200,443,6,92,65535,0.001566299,0
60,443,55200,6,0,64240,0.001608958,0
670,443,55200,6,616,64240,0.010990624,0
85,55200,443,6,31,65535,0.002262258,0
60,443,55200,6,0,64240,0.000656136,0
85,443,55200,6,31,64240,0.007322294,0
54,55200,443,6,0,65535,0.04451392,0
104,,,17,,,0.377275692,0
104,,,17,,,0.006512215,0
104,,,17,,,0.000483534,0
198,,,17,,,0.01871737,0
289,,,17,,,0.002723422,0
301,,,17,,,0.000001055,0
74,60418,443,6,0,64240,0.005208177,0
74,60426,443,6,0,64240,0.001226887,0
74,60428,443,6,0,64240,0.000611414,0
74,60444,443,6,0,64240,0.009858758,0
60,443,60426,6,0,64240,0.00924336,0
60,443,60418,6,0,64240,0.000000901,0
60,443,60428,6,0,64240,0.000000202,0
54,60426,443,6,0,64240,0.00011518,0
54,60418,443,6,0,0,0.000531005,0
54,60428,443,6,0,64240,0.000158533,0
60,443,60444,6,0,64240,0.009439549,0
54,60444,443,6,0,64240,0.000093727,0
1983,60426,443,6,1929,64240,0.008774979,0
60,443,60426,6,0,64240,0.001183955,0
60,443,60426,6,0,64240,0.000000864,0
1983,60428,443,6,1929,64240,0.016101028,0
60,443,60428,6,0,64240,0.001123134,0
60,443,60428,6,0,64240,0.000001075,0
1983,60444,443,6,1929,64240,0.017887832,0
60,443,60444,6,0,64240,0.001285661,0
60,443,60444,6,0,64240,0.000000924,0
4597,443,60426,6,4543,64240,0.008260665,0
54,60426,443,6,0,65535,0.000105889,0
4597,443,60428,6,4543,64240,0.008065344,0
54,60428,443,6,0,65535,0.000104118,0
4597,443,60444,6,4543,64240,0.018175902,0
54,60444,443,6,0,65535,0.00007894,0
118,60426,443,6,64,65535,0.008136615,0
60,443,60426,6,0,64240,0.000821201,0
54,60428,443,6,0,65535,0.002224062,0
118,60444,443,6,64,65535,0.015114217,0
60,443,60444,6,0,64240,0.000910715,0
146,60426,443,6,92,65535,0.002170738,0
60,443,60426,6,0,64240,0.0007402,0
163,60444,443,6,109,65535,0.001396085,0
60,443,60444,6,0,64240,0.001583799,0
78,60444,443,6,24,65535,0.002111871,0
54,60444,443,6,0,65535,0.000688542,0
60,443,60444,6,0,64240,0.000344505,0
60,443,60444,6,0,64239,0.00043608,0
119,443,60426,6,65,64240,0.009413991,0
85,60426,443,6,31,65535,0.002053493,0
60,443,60426,6,0,64240,0.001054782,0
78,443,60444,6,24,64239,0.001809259,0
54,60444,443,6,0,0,0.000070464,0
355,,,17,,,0.403391389,0
130,,,17,,,0.000001352,0
489,,,17,,,0.000000264,0
489,,,17,,,0.000000522,0
501,,,17,,,0.000000169,0
74,53892,80,6,0,64240,0.003221857,0
60,80,53892,6,0,64240,0.035908436,0
54,53892,80,6,0,64240,0.00022443,0
364,53892,80,6,310,64240,0.001427434,0
60,80,53892,6,0,64240,0.003182839,0
270,80,53892,6,216,64240,0.038239651,0
54,53892,80,6,0,64024,0.000106768,0
1060,,,17,,,2.129454376,0
74,,,17,,,0.041602634,0
75,,,17,,,0.000759488,0
1290,,,17,,,0.016360422,0
1259,,,17,,,0.000001163,0
231,,,17,,,0.000000318,0
80,,,17,,,0.001089717,0
70,,,17,,,0.04185986,0
84,,,17,,,1.498163335,0
84,,,17,,,0.000476192,0
467,,,17,,,0.007388904,0
247,,,17,,,0.000000789,0
74,59136,443,6,0,64240,0.0013575,0
60,443,59136,6,0,64240,0.039008593,0
54,59136,443,6,0,64240,0.000107377,0
1963,59136,443,6,1909,64240,0.019425592,0
60,443,59136,6,0,64240,0.001412728,0
60,443,59136,6,0,64240,0.000001035,0
87,,,17,,,0.015997191,0
87,,,17,,,0.000508616,0
163,52132,443,6,109,65535,0.023702864,0
320,,,17,,,0.016649756,0
368,,,17,,,0.000001345,0
60,443,52132,6,0,64240,0.000000254,0
74,39430,443,6,0,64240,0.005323803,0
89,,,17,,,0.008949118,0
89,,,17,,,0.000289011,0
8582,443,52132,6,8528,64240,0.00585823,0
277,,,17,,,0.000000942,0
289,,,17,,,0.000000159,0
54,52132,443,6,0,65535,0.000107376,0
60,443,39430,6,0,64240,0.004118108,0
54,39430,443,6,0,64240,0.000158444,0
266,39430,443,6,212,64240,0.001868373,0
60,443,39430,6,0,64240,0.000955063,0
74,60452,443,6,0,64240,0.002933016,0
2878,443,59136,6,2824,64240,0.002431792,0
427,443,59136,6,373,64240,0.000001176,0
54,59136,443,6,0,65535,0.000112644,0
54,59136,443,6,0,65535,0.000261267,0
4071,443,39430,6,4017,64240,0.013282521,0
54,39430,443,6,0,65535,0.00008306,0
60,443,60452,6,0,64240,0.007949458,0
54,60452,443,6,0,64240,0.00008278,0
147,39430,443,6,93,65535,0.006792112,0
60,443,39430,6,0,64240,0.001225218,0
1968,60452,443,6,1914,64240,0.009720665,0
60,443,60452,6,0,64240,0.001554998,0
60,443,60452,6,0,64240,0.001407397,0
312,443,39430,6,258,64240,0.001697728,0
118,59136,443,6,64,65535,0.00036879,0
60,443,59136,6,0,64240,0.00106418,0
146,59136,443,6,92,65535,0.007113556,0
60,443,59136,6,0,64240,0.002327714,0
308,59136,443,6,254,65535,0.000481461,0
60,443,59136,6,0,64240,0.000830465,0
153,39430,443,6,99,65535,0.003908997,0
365,39430,443,6,311,65535,0.000629694,0
60,443,39430,6,0,64240,0.000599129,0
60,443,39430,6,0,64240,0.000977528,0
4561,443,60452,6,4507,64240,0.015129488,0
54,60452,443,6,0,65535,0.000149067,0
126,443,39430,6,72,64240,0.003333306,0
672,443,59136,6,618,64240,0.009380294,0
54,59136,443,6,0,65535,0.000081791,0
85,59136,443,6,31,65535,0.007946458,0
60,443,59136,6,0,64240,0.002988191,0
92,39430,443,6,38,65535,0.00054439,0
60,443,39430,6,0,64240,0.002344015,0
118,60452,443,6,64,65535,0.000589166,0
60,443,60452,6,0,64240,0.000942784,0
146,60452,443,6,92,65535,0.006240812,0
60,443,60452,6,0,64240,0.001639433,0
1404,443,39430,6,1350,64240,0.000001114,0
297,60452,443,6,243,65535,0.000356782,0
60,443,60452,6,0,64240,0.000898671,0
362,443,59136,6,308,64240,0.025138041,0
93,59136,443,6,39,65535,0.001354665,0
60,443,59136,6,0,64240,0.000982782,0
54,39430,443,6,0,65535,0.016577659,0
119,443,60452,6,65,64240,0.018203316,0
85,60452,443,6,31,65535,0.00061303,0
60,443,60452,6,0,64240,0.001679252,0
96,,,17,,,0.09934532,0
96,,,17,,,0.000523032,0
76,,,17,,,0.015804228,0
284,,,17,,,0.000442025,0
76,,,17,,,0.000149868,0
296,,,17,,,0.00804749,0
264,,,17,,,0.000001502,0
276,,,17,,,0.000000139,0
171,60452,443,6,117,65535,0.003305593,0
74,60460,443,6,0,64240,0.00072349,0
